,Date,Name / Description,Expense/Income,Amount (EUR),Transaction,Category
9147,2023-10-28 01:56:33.623066,Trash Collection,Income,246.57,Trash Collection,Utilities
9148,2023-10-28 02:25:00.183089,Consulting Income,Expense,413.33,Consulting Income,Side Gig
9149,2023-10-28 02:56:13.271522,Internet Bill,Expense,242.84,Internet Bill,Utilities
9150,2023-10-28 03:11:00.022020,Walmart Groceries,Income,155.95,Walmart Groceries,Grocery Shopping
9151,2023-10-28 06:07:11.528020,Software License,Income,107.01,Software License,Business
9152,2023-10-28 06:48:41.117529,Resume Service,Income,464.04,Resume Service,Career Development
9153,2023-10-28 08:45:09.189510,Freight Shipping,Income,148.67,,
9154,2023-10-28 08:56:01.991157,Golf Course,Income,327.07,Golf Course,Sport and Fitness
9155,2023-10-28 11:33:07.851328,Sales Tax,Expense,365.92,Sales Tax,Taxes
9156,2023-10-28 13:20:51.687515,Retirement Contribution,Expense,178.57,Retirement Contribution,Savings
9157,2023-10-28 15:45:25.312322,Private Jet Rental,Income,389.24,Private Jet Rental,Travel
9158,2023-10-28 17:27:56.002966,Sporting Event,Expense,258.61,Sporting Event,Sport and Fitness
9159,2023-10-28 19:49:34.724681,Event Registration,Income,113.46,,
9160,2023-10-29 02:42:33.406768,Freight Shipping,Expense,24.5,,
9161,2023-10-29 02:43:41.633622,Etsy Purchase,Expense,39.54,Etsy Purchase,Hobbies
9162,2023-10-29 03:00:30.272128,Resume Service,Expense,41.41,Resume Service,Career Development
9163,2023-10-29 03:03:09.341787,Office Supplies,Income,381.12,Office Supplies,Office Expenses
9164,2023-10-29 07:39:47.336411,Student Loan Payment,Expense,343.28,Student Loan Payment,Loans
9165,2023-10-29 10:20:28.693532,Luxury Car Lease,Income,103.61,Luxury Car Lease,Travel
9166,2023-10-29 15:41:01.466766,Hotel Stay,Expense,372.06,Hotel Stay,Accommodation
9167,2023-10-29 19:32:38.476249,Course Fees,Income,202.37,Course Fees,Education
9168,2023-10-29 22:36:08.828944,Tuition Payment,Expense,46.34,,
9169,2023-10-30 02:54:10.919274,Digital Download,Expense,198.89,Digital Download,Software/Purchases
9170,2023-10-30 05:07:34.706110,Doctor Visit,Expense,243.0,Doctor Visit,Health and Wellness
9171,2023-10-30 05:36:20.477832,Dental Care,Expense,497.49,Dental Care,Health and Wellness
9172,2023-10-30 14:57:39.680337,Accountant Fees,Expense,16.9,Accountant Fees,Services
9173,2023-10-30 15:36:04.695006,Side Gig Income,Income,15.87,Side Gig Income,Side Hustle
9174,2023-10-30 18:52:52.233171,Home Improvement,Income,34.78,Home Improvement,Renovation
9175,2023-10-30 20:38:39.757972,New Car Purchase,Income,125.45,,
9176,2023-10-30 21:35:53.332998,Medical Expense,Expense,362.17,Medical Expense,Health and Wellness
9177,2023-10-31 05:58:37.841819,Accountant Fees,Income,190.15,Accountant Fees,Services
9178,2023-10-31 06:32:05.936427,Investment Advisor Fee,Income,449.68,Investment Advisor Fee,Investments
9179,2023-10-31 06:50:05.123789,Grocery Delivery,Expense,394.45,Grocery Delivery,Food and Drinks
9180,2023-10-31 07:42:11.047638,Consulting Income,Income,60.76,Consulting Income,Side Gig
9181,2023-10-31 10:57:09.216578,Flight Ticket,Income,121.97,,
9182,2023-10-31 11:44:54.238983,Bowling Alley,Expense,494.81,Bowling Alley,Leisure
9183,2023-10-31 16:27:29.963826,Online Marketplace,Income,331.84,Online Marketplace,E-commerce
9184,2023-10-31 16:31:32.143600,Private Jet Rental,Expense,241.9,Private Jet Rental,Travel
9185,2023-10-31 17:06:57.656126,Car Registration,Expense,378.54,Car Registration,Vehicle Management
9186,2023-10-31 19:49:57.785521,Software License,Income,420.51,Software License,Business
9187,2023-10-31 19:59:59.061279,Bank Service Charge,Income,490.33,Bank Service Charge,Banking Fees
9188,2023-10-31 20:13:13.889255,Textbooks,Income,180.17,Textbooks,Education
9189,2023-10-31 22:02:39.600929,Computer Purchase,Expense,460.16,Computer Purchase,Electronics
9190,2023-10-31 23:41:50.450514,Optometry Visit,Income,314.46,,
9191,2023-11-01 03:36:44.685968,Phone Bill,Expense,121.31,Phone Bill,Utilities
9192,2023-11-01 04:02:43.538329,Online Marketplace,Income,407.12,Online Marketplace,E-commerce
9193,2023-11-01 05:14:38.023638,Phone Bill,Income,88.15,Phone Bill,Utilities
9194,2023-11-01 05:21:57.567725,Life Insurance,Expense,444.43,Life Insurance,Insurance
9195,2023-11-01 05:31:19.456700,Golf Course,Income,124.36,Golf Course,Sport and Fitness
9196,2023-11-01 05:40:44.149266,Netflix Subscription,Income,126.28,Netflix Subscription,Entertainment
9197,2023-11-01 06:31:40.869658,Online Marketplace,Income,332.75,Online Marketplace,E-commerce
9198,2023-11-01 07:17:10.579726,Art Gallery Purchase,Income,67.2,Art Gallery Purchase,Collectibles
9199,2023-11-01 09:52:26.810431,Computer Purchase,Expense,219.32,Computer Purchase,Electronics
9200,2023-11-01 12:10:39.134719,Restaurant Takeout,Expense,434.03,Restaurant Takeout,Food and Drinks
9201,2023-11-01 13:03:17.996913,Restaurant Takeout,Income,88.57,Restaurant Takeout,Food and Drinks
9202,2023-11-01 14:06:15.797454,Book Purchase,Income,418.63,Book Purchase,Hobbies & Reading
9203,2023-11-01 14:53:03.437677,Cell Phone Purchase,Income,97.34,Cell Phone Purchase,Electronics
9204,2023-11-01 15:57:11.903690,Ski Resort,Income,68.55,Ski Resort,Leisure
9205,2023-11-01 18:53:22.984899,Career Counseling,Expense,445.08,Career Counseling,Career Development
9206,2023-11-01 21:00:07.482492,Sales Tax,Income,306.39,Sales Tax,Taxes
9207,2023-11-01 22:22:44.336749,Travel Insurance,Expense,471.79,,
9208,2023-11-01 23:23:53.585850,Gym Membership,Expense,227.89,Gym Membership,Fitness
9209,2023-11-02 00:47:06.013154,Tutoring Services,Expense,320.13,Tutoring Services,Education
9210,2023-11-02 01:55:41.375011,Vacation Package,Expense,234.67,Vacation Package,Travel
9211,2023-11-02 02:02:14.985163,Luxury Purchase,Expense,69.38,Luxury Purchase,Hobbies
9212,2023-11-02 04:32:29.588493,Laundry Service,Expense,304.11,Laundry Service,Household
9213,2023-11-02 05:56:01.176213,Restaurant Takeout,Expense,373.79,Restaurant Takeout,Food and Drinks
9214,2023-11-02 08:32:46.866735,Streaming Service,Expense,13.05,,
9215,2023-11-02 14:11:24.190985,Gas Station,Expense,359.36,Gas Station,Fuel
9216,2023-11-02 15:30:28.973669,Student Loan Payment,Expense,168.5,Student Loan Payment,Loans
9217,2023-11-02 19:19:32.220556,Tutoring Services,Expense,424.18,Tutoring Services,Education
9218,2023-11-02 19:42:59.326241,Septic Tank Service,Expense,39.52,Septic Tank Service,Maintenance
9219,2023-11-02 23:32:57.439507,Investment Account,Expense,390.57,Investment Account,Investments
9220,2023-11-03 00:20:59.633953,Home Appliance,Income,286.44,,
9221,2023-11-03 00:40:07.341315,Hotel Stay,Income,304.66,Hotel Stay,Accommodation
9222,2023-11-03 02:55:33.585724,Private Jet Rental,Expense,425.02,Private Jet Rental,Travel
9223,2023-11-03 03:38:39.791117,Digital Download,Expense,135.92,Digital Download,Software/Purchases
9224,2023-11-03 04:58:55.253683,Museum Tickets,Expense,10.59,Museum Tickets,Leisure
9225,2023-11-03 08:11:43.718282,Cell Phone Purchase,Income,390.27,Cell Phone Purchase,Electronics
9226,2023-11-03 10:03:13.827373,Festival Tickets,Income,289.79,Festival Tickets,Entertainment
9227,2023-11-03 10:25:55.282869,Library Fee,Expense,179.23,Library Fee,Education Access
9228,2023-11-03 13:10:15.996869,Online Course,Income,236.59,Online Course,Education
9229,2023-11-03 13:50:48.943748,Parking Fee,Income,420.44,Parking Fee,Transportation
9230,2023-11-03 18:00:49.319238,Job Board Fee,Expense,286.29,Job Board Fee,Career Development
9231,2023-11-03 20:23:57.802606,Trust Fund Contribution,Income,182.35,Trust Fund Contribution,Investment
9232,2023-11-03 21:54:15.459813,Theater Tickets,Income,193.02,Theater Tickets,Leisure
9233,2023-11-03 22:01:00.951298,Car Repair,Income,449.28,,
9234,2023-11-03 22:03:35.512317,Health Insurance,Income,180.7,,
9235,2023-11-03 22:41:09.597772,Sales Tax,Expense,486.34,Sales Tax,Taxes
9236,2023-11-04 00:00:00.815293,Online Course,Expense,472.36,Online Course,Education
9237,2023-11-04 01:03:49.331223,Freelance Work,Expense,331.37,Freelance Work,Business
9238,2023-11-04 01:54:05.081554,Sales Tax,Income,380.53,Sales Tax,Taxes
9239,2023-11-04 06:25:20.770187,Theater Tickets,Income,223.64,Theater Tickets,Leisure
9240,2023-11-04 07:13:46.278942,Consulting Income,Expense,109.39,Consulting Income,Side Gig
9241,2023-11-04 07:49:19.693725,Cabin Rental,Expense,445.04,Cabin Rental,Vacation
9242,2023-11-04 08:02:16.598432,Online Coaching,Expense,114.99,Online Coaching,Education
9243,2023-11-04 08:12:24.382245,Wedding Gift,Expense,446.89,,
9244,2023-11-04 08:25:21.400641,Client Meeting Expense,Expense,76.81,Client Meeting Expense,Business Expenses
9245,2023-11-04 09:24:08.386905,Tutoring Services,Income,282.6,Tutoring Services,Education
9246,2023-11-04 09:28:10.657226,Digital Download,Expense,152.6,Digital Download,Software/Purchases
9247,2023-11-04 09:53:13.106913,Bicycle Repair,Income,361.45,Bicycle Repair,Maintenance
9248,2023-11-04 11:07:49.616334,Camera Equipment,Expense,58.13,Camera Equipment,Photography
9249,2023-11-04 11:20:49.254647,Medical Checkup,Expense,274.69,Medical Checkup,Health and Wellness
9250,2023-11-04 12:23:24.009365,Gas Station,Income,369.53,Gas Station,Fuel
9251,2023-11-04 15:05:14.994184,Walmart Groceries,Expense,112.7,Walmart Groceries,Grocery Shopping
9252,2023-11-04 16:11:32.366777,Walmart Groceries,Income,51.21,Walmart Groceries,Grocery Shopping
9253,2023-11-04 17:01:43.366501,Pharmacy,Income,125.22,Pharmacy,Health and Wellness
9254,2023-11-04 18:13:57.583875,Boat Rental,Expense,415.04,Boat Rental,Leisure Activity
9255,2023-11-04 21:47:39.067148,Personal Loan Payment,Expense,383.76,Personal Loan Payment,Debt Repayment
9256,2023-11-04 21:55:26.417828,ATM Fee,Income,442.59,,
9257,2023-11-04 23:34:11.383431,Childcare Services,Income,325.03,Childcare Services,Family Care
9258,2023-11-05 05:09:08.986285,Walmart Groceries,Income,148.21,Walmart Groceries,Grocery Shopping
9259,2023-11-05 09:12:56.048024,Tutoring Services,Income,459.9,Tutoring Services,Education
9260,2023-11-05 11:00:50.326667,Garden Center,Expense,312.54,Garden Center,Gardening
9261,2023-11-05 11:38:09.158038,Parking Fee,Income,190.81,Parking Fee,Transportation
9262,2023-11-05 17:07:00.728336,Medical Checkup,Expense,98.99,Medical Checkup,Health and Wellness
9263,2023-11-05 18:02:03.364737,Snow Removal,Income,377.27,Snow Removal,Maintenance
9264,2023-11-05 18:21:53.173496,Personal Trainer,Expense,300.14,Personal Trainer,Fitness
9265,2023-11-05 19:54:47.044653,Birthday Gift,Income,342.85,Birthday Gift,Personal
9266,2023-11-05 20:47:34.107655,Boat Rental,Expense,292.76,Boat Rental,Leisure Activity
9267,2023-11-05 23:55:57.140985,Etsy Purchase,Income,436.06,Etsy Purchase,Hobbies
9268,2023-11-05 23:59:10.729444,Tattoo Parlor,Expense,247.73,Tattoo Parlor,Entertainment
9269,2023-11-06 02:35:24.558613,Personal Trainer,Expense,95.4,Personal Trainer,Fitness
9270,2023-11-06 05:19:21.693325,Trust Fund Contribution,Income,89.05,Trust Fund Contribution,Investment
9271,2023-11-06 07:00:13.505725,Real Estate Agent Fee,Expense,386.04,,
9272,2023-11-06 08:26:57.826873,Hiking Gear,Income,181.0,Hiking Gear,Outdoor Activities
9273,2023-11-06 14:02:17.339103,Snow Removal,Income,29.86,Snow Removal,Maintenance
9274,2023-11-06 15:24:43.972302,Career Counseling,Income,420.04,Career Counseling,Career Development
9275,2023-11-06 16:39:00.092193,Laundry Service,Expense,90.25,Laundry Service,Household
9276,2023-11-06 20:20:37.402746,Court Fees,Expense,181.81,Court Fees,Legal Expenses
9277,2023-11-07 02:04:24.848056,Streaming Service,Expense,299.03,,
9278,2023-11-07 02:44:09.426677,Firewood,Expense,46.48,Firewood,Home Maintenance
9279,2023-11-07 03:41:31.873659,Doctor Visit,Expense,493.82,Doctor Visit,Health and Wellness
9280,2023-11-07 07:23:58.686598,Textbooks,Expense,8.49,Textbooks,Education
9281,2023-11-07 09:59:43.288041,Tattoo Parlor,Expense,354.63,Tattoo Parlor,Entertainment
9282,2023-11-07 10:50:02.529157,Ski Resort,Expense,115.29,Ski Resort,Leisure
9283,2023-11-07 11:07:39.091291,Medical Expense,Expense,320.71,Medical Expense,Health and Wellness
9284,2023-11-07 11:10:17.925911,Hunting License,Expense,62.95,Hunting License,Leisure
9285,2023-11-07 13:23:01.075258,Parking Fee,Expense,124.69,Parking Fee,Transportation
9286,2023-11-07 13:50:18.778361,Roof Repair,Income,242.53,Roof Repair,Maintenance
9287,2023-11-07 15:38:23.580882,Babysitting Service,Income,154.33,Babysitting Service,Childcare
9288,2023-11-07 16:48:16.873439,Court Fees,Expense,249.26,Court Fees,Legal Expenses
9289,2023-11-07 17:53:42.188648,Plumbing Service,Expense,126.57,,
9290,2023-11-07 20:38:07.876156,Hair Salon,Income,178.53,,
9291,2023-11-07 20:52:04.365835,Doctor Visit,Expense,487.65,Doctor Visit,Health and Wellness
9292,2023-11-07 22:16:26.935591,Car Loan Payment,Income,309.85,Car Loan Payment,Finance
9293,2023-11-07 22:52:08.768330,Bowling Alley,Income,70.38,Bowling Alley,Leisure
9294,2023-11-08 01:36:49.362126,Amazon Purchase,Income,246.57,Amazon Purchase,Shopping
9295,2023-11-08 03:11:04.215203,Doctor Visit,Income,121.94,Doctor Visit,Health and Wellness
9296,2023-11-08 03:40:10.115405,Anniversary Gift,Income,22.32,Anniversary Gift,Romance
9297,2023-11-08 04:26:27.606604,Online Shopping,Expense,295.42,,
9298,2023-11-08 08:36:48.360536,Subscription Renewal,Income,479.85,Subscription Renewal,Subscriptions
9299,2023-11-08 08:59:10.770375,Private Jet Rental,Expense,194.07,Private Jet Rental,Travel
9300,2023-11-08 09:31:02.996718,Vacation Package,Expense,118.53,Vacation Package,Travel
9301,2023-11-08 09:41:25.926155,Online Marketplace,Income,387.4,Online Marketplace,E-commerce
9302,2023-11-08 09:58:27.698706,Student Loan Payment,Income,97.31,Student Loan Payment,Loans
9303,2023-11-08 12:38:13.923469,Golf Club Membership,Expense,72.9,Golf Club Membership,Sport and Fitness
9304,2023-11-08 13:03:01.071461,Monthly Rent,Income,330.15,Monthly Rent,Rent
9305,2023-11-08 17:16:19.632481,Business Expense,Expense,305.57,Business Expense,Business
9306,2023-11-08 19:21:05.311057,School Supplies,Income,452.46,School Supplies,Education
9307,2023-11-08 20:25:56.734637,Restaurant Dining,Income,245.46,,
9308,2023-11-08 22:11:56.644696,Wedding Gift,Expense,386.36,,
9309,2023-11-08 22:12:08.659172,Grocery Delivery,Income,276.92,Grocery Delivery,Food and Drinks
9310,2023-11-08 23:15:47.866733,Luxury Purchase,Income,48.89,Luxury Purchase,Hobbies
9311,2023-11-08 23:16:46.776293,Fitness Equipment,Expense,474.58,Fitness Equipment,Home Gym
9312,2023-11-08 23:42:56.838757,ATM Fee,Income,51.83,,
9313,2023-11-09 02:44:34.200048,Bicycle Repair,Income,77.4,Bicycle Repair,Maintenance
9314,2023-11-09 05:36:03.327945,Luxury Car Lease,Income,8.89,Luxury Car Lease,Travel
9315,2023-11-09 05:50:41.373679,Hair Salon,Expense,486.16,,
9316,2023-11-09 07:41:28.247476,Hair Salon,Income,184.4,,
9317,2023-11-09 08:22:52.151252,Car Loan Payment,Expense,199.52,Car Loan Payment,Finance
9318,2023-11-09 09:18:59.737513,Movie Theater,Expense,472.98,Movie Theater,Entertainment
9319,2023-11-09 12:08:43.120721,Trash Collection,Expense,36.0,Trash Collection,Utilities
9320,2023-11-09 15:21:22.747350,Home Renovation,Expense,158.11,Home Renovation,Home Maintenance
9321,2023-11-09 16:05:21.359081,Car Fuel,Expense,39.62,Car Fuel,Transportation
9322,2023-11-10 01:28:48.445277,Bowling Alley,Expense,152.16,Bowling Alley,Leisure
9323,2023-11-10 02:04:09.619465,Hair Salon,Income,55.32,,
9324,2023-11-10 02:31:23.125258,ATM Fee,Income,296.71,,
9325,2023-11-10 03:35:07.744849,Day Spa,Expense,282.66,Day Spa,Health and Wellness
9326,2023-11-10 03:44:45.916688,Septic Tank Service,Expense,350.94,Septic Tank Service,Maintenance
9327,2023-11-10 04:03:13.675359,Prescription Meds,Income,157.81,Prescription Meds,Health and Wellness
9328,2023-11-10 04:43:17.306374,Toll Road Fee,Income,483.78,Toll Road Fee,Transportation
9329,2023-11-10 10:37:57.867007,School Supplies,Income,187.13,School Supplies,Education
9330,2023-11-10 10:57:37.984386,Parking Fee,Income,356.61,Parking Fee,Transportation
9331,2023-11-10 11:15:52.573225,Optometry Visit,Income,105.06,,
9332,2023-11-10 12:33:00.520853,Online Coaching,Income,460.38,Online Coaching,Education
9333,2023-11-10 17:31:46.111274,Golf Course,Expense,56.14,Golf Course,Sport and Fitness
9334,2023-11-10 17:54:22.939796,Luxury Car Lease,Income,464.05,Luxury Car Lease,Travel
9335,2023-11-10 17:58:54.307385,Streaming Service,Expense,131.52,,
9336,2023-11-10 21:05:21.717252,Garden Center,Income,480.74,Garden Center,Gardening
9337,2023-11-10 22:45:19.978301,Sporting Event,Income,97.76,Sporting Event,Sport and Fitness
9338,2023-11-11 00:39:11.860626,Side Gig Income,Expense,443.68,Side Gig Income,Side Hustle
9339,2023-11-11 02:37:12.226877,Concert Tickets,Expense,10.89,Concert Tickets,Entertainment
9340,2023-11-11 03:05:28.663843,Streaming Rental,Income,270.75,,
9341,2023-11-11 05:23:55.961525,Software Subscription,Income,315.74,Software Subscription,Software/Purchases
9342,2023-11-11 09:13:43.126981,Septic Tank Service,Expense,382.79,Septic Tank Service,Maintenance
9343,2023-11-11 12:32:19.530226,Phone Accessory,Expense,429.57,Phone Accessory,Electronics
9344,2023-11-11 14:31:41.431033,Freight Shipping,Income,255.69,,
9345,2023-11-11 14:55:53.229987,Cabin Rental,Expense,208.74,Cabin Rental,Vacation
9346,2023-11-11 17:59:42.230956,Accountant Fees,Income,114.76,Accountant Fees,Services
9347,2023-11-11 18:32:32.240621,Coffee Shop,Expense,9.01,Coffee Shop,Food and Drinks
9348,2023-11-11 18:44:18.923713,Legal Fees,Income,331.07,Legal Fees,Services
9349,2023-11-11 18:57:47.418294,Yoga Class,Income,390.07,Yoga Class,Fitness
9350,2023-11-11 22:11:27.999187,Sporting Goods,Income,78.54,Sporting Goods,Sport and Fitness
9351,2023-11-12 02:37:35.851846,Luxury Purchase,Income,80.23,Luxury Purchase,Hobbies
9352,2023-11-12 05:13:46.664532,Golf Club Membership,Expense,30.28,Golf Club Membership,Sport and Fitness
9353,2023-11-12 06:26:41.326360,Sporting Event,Expense,413.14,Sporting Event,Sport and Fitness
9354,2023-11-12 07:08:06.060490,Real Estate Agent Fee,Income,322.62,,
9355,2023-11-12 12:51:55.392537,Restaurant Takeout,Expense,205.04,Restaurant Takeout,Food and Drinks
9356,2023-11-12 13:37:30.923620,Health Insurance,Income,466.99,,
9357,2023-11-12 18:06:15.161767,Hotel Stay,Expense,445.28,Hotel Stay,Accommodation
9358,2023-11-12 18:37:05.940988,Outdoor Equipment,Income,351.49,,
9359,2023-11-12 19:57:16.885876,Septic Tank Service,Expense,356.01,Septic Tank Service,Maintenance
9360,2023-11-13 00:04:42.758952,Therapist Session,Expense,431.25,Therapist Session,Health and Wellness
9361,2023-11-13 01:36:08.652809,Sporting Event,Expense,187.11,Sporting Event,Sport and Fitness
9362,2023-11-13 02:39:04.916540,Clothing Store,Expense,285.88,Clothing Store,Shopping
9363,2023-11-13 02:59:29.870146,Personal Loan Payment,Expense,205.62,Personal Loan Payment,Debt Repayment
9364,2023-11-13 03:02:14.265502,Used Car Purchase,Expense,272.49,Used Car Purchase,Transportation
9365,2023-11-13 04:50:17.337381,Car Repair,Income,241.13,,
9366,2023-11-13 06:06:14.855840,Loan Repayment,Expense,20.63,Loan Repayment,Finance
9367,2023-11-13 07:19:54.133587,Day Spa,Expense,435.57,Day Spa,Health and Wellness
9368,2023-11-13 08:23:25.083367,Hair Salon,Expense,72.04,,
